,chr,pos
JHI-Hv50k-2016-163974,L.13,191.892623309657
JHI-Hv50k-2016-162954,L.13,197.007478094539
JHI-Hv50k-2016-162210,L.13,199.865069513179
JHI-Hv50k-2016-162197,L.13,199.865069513179
JHI-Hv50k-2016-161093,L.13,211.602347919962
JHI-Hv50k-2016-161081,L.13,211.602347919962
JHI-Hv50k-2016-161080,L.13,211.602347919962
JHI-Hv50k-2016-160352,L.13,216.906182455498
JHI-Hv50k-2016-160232,L.13,216.906182455498
JHI-Hv50k-2016-160331,L.13,216.906182455498
JHI-Hv50k-2016-160295,L.13,216.906182455498
JHI-Hv50k-2016-160298,L.13,216.906182455498
JHI-Hv50k-2016-160477,L.13,216.906182455498
JHI-Hv50k-2016-160435,L.13,216.906182455498
JHI-Hv50k-2016-160053,L.13,218.234669052244
JHI-Hv50k-2016-159996,L.13,218.910385861942
JHI-Hv50k-2016-160217,L.13,220.858748417374
JHI-Hv50k-2016-160227,L.13,220.858748417374
M_E_38,L.13,225.899704570423
JHI-Hv50k-2016-159556,L.13,228.493717031901
JHI-Hv50k-2016-159650,L.13,229.169433841599
JHI-Hv50k-2016-159468,L.13,230.247808446615
JHI-Hv50k-2016-159467,L.13,230.247808446615
JHI-Hv50k-2016-159312,L.13,230.247808446615
JHI-Hv50k-2016-159264,L.13,230.247808446615
JHI-Hv50k-2016-158003,L.13,232.580741010831
JHI-Hv50k-2016-157411,L.13,232.580741010831
JHI-Hv50k-2016-157160,L.13,232.580741010831
JHI-Hv50k-2016-156999,L.13,234.102560733261
JHI-Hv50k-2016-156865,L.13,235.481910470625
JHI-Hv50k-2016-156580,L.13,237.360480628352
JHI-Hv50k-2016-156582,L.13,237.360480628352
JHI-Hv50k-2016-156387,L.13,238.938978309182
JHI-Hv50k-2016-155807,L.13,243.436924745714
JHI-Hv50k-2016-155805,L.13,247.217366370341
JHI-Hv50k-2016-155803,L.13,247.217366370341
JHI-Hv50k-2016-155785,L.13,247.217366370341
JHI-Hv50k-2016-155677,L.13,248.951542584248
JHI-Hv50k-2016-155570,L.13,251.945971146365
JHI-Hv50k-2016-155569,L.13,251.945971146365
JHI-Hv50k-2016-154862,L.13,254.639987044366
JHI-Hv50k-2016-154752,L.13,254.639987044366
JHI-Hv50k-2016-154122,L.13,258.225401446884
JHI-Hv50k-2016-397796,L.13,258.225401446884
M_E_37,L.13,260.49523994441
M_E_36,L.13,262.169992275849
JHI-Hv50k-2016-154007,L.13,266.313885798204
JHI-Hv50k-2016-153327,L.13,268.398426021681
JHI-Hv50k-2016-153498,L.13,269.768643572846
JHI-Hv50k-2016-153527,L.13,271.138861124012
JHI-Hv50k-2016-152878,L.13,272.510154554449
JHI-Hv50k-2016-152840,L.13,272.510154554449
JHI-Hv50k-2016-152690,L.13,274.964337751983
JHI-Hv50k-2016-366538,L.13,278.851802749041
JHI-Hv50k-2016-152033,L.13,280.814200971106
JHI-Hv50k-2016-151897,L.13,280.814200971106
JHI-Hv50k-2016-149834,L.13,281.73815578101
JHI-Hv50k-2016-151331,L.13,282.613055479969
JHI-Hv50k-2016-151061,L.13,282.613055479969
JHI-Hv50k-2016-150851,L.13,282.613055479969
JHI-Hv50k-2016-150847,L.13,282.613055479969
JHI-Hv50k-2016-150750,L.13,282.613055479969
M_E_35,L.13,285.363093841953
JHI-Hv50k-2016-513535,L.14,0
JHI-Hv50k-2016-513501,L.14,1.67591177109184
JHI-Hv50k-2016-513459,L.14,1.67591177109184
JHI-Hv50k-2016-513498,L.14,1.67591177109184
JHI-Hv50k-2016-513729,L.14,2.76233499557865
JHI-Hv50k-2016-513701,L.14,2.76233499557865
JHI-Hv50k-2016-515005,L.14,6.51711481499646
JHI-Hv50k-2016-513101,L.14,6.51711481499646
JHI-Hv50k-2016-512845,L.14,6.51711481499646
JHI-Hv50k-2016-512801,L.14,6.51711481499646
JHI-Hv50k-2016-512623,L.14,7.3986682545036
JHI-Hv50k-2016-512541,L.14,9.42260145100326
JHI-Hv50k-2016-512560,L.14,10.0983182607012
JHI-Hv50k-2016-511926,L.14,11.1355712760855
JHI-Hv50k-2016-511923,L.14,11.1355712760855
JHI-Hv50k-2016-511767,L.14,11.1355712760855
M_E_133,L.14,15.1807769247628
M_E_131,L.14,18.2072135268968
M_E_132,L.14,22.4940177506927
JHI-Hv50k-2016-511004,L.14,27.1386582497739
JHI-Hv50k-2016-510990,L.14,28.1414658716285
JHI-Hv50k-2016-509843,L.14,31.2818092649104
JHI-Hv50k-2016-509829,L.14,31.2818092649104
JHI-Hv50k-2016-509793,L.14,31.2818092649104
JHI-Hv50k-2016-509869,L.14,32.1171535046616
JHI-Hv50k-2016-509794,L.14,33.5437362468527
JHI-Hv50k-2016-509791,L.14,33.5437362468527
JHI-Hv50k-2016-509453,L.14,34.3682291547374
JHI-Hv50k-2016-510759,L.14,35.0993546832065
JHI-Hv50k-2016-509454,L.14,35.0993546832065
JHI-Hv50k-2016-509438,L.14,35.0993546832065
JHI-Hv50k-2016-509490,L.14,35.7808816917803
JHI-Hv50k-2016-509417,L.14,37.1637667841865
JHI-Hv50k-2016-507349,L.14,44.9262941859631
JHI-Hv50k-2016-507320,L.14,44.9262941859631
JHI-Hv50k-2016-506674,L.14,47.7827565121419
JHI-Hv50k-2016-506682,L.14,47.7827565121419
JHI-Hv50k-2016-506681,L.14,47.7827565121419
JHI-Hv50k-2016-506369,L.14,52.7827294929155
JHI-Hv50k-2016-505095,L.14,60.6771094152283
JHI-Hv50k-2016-504261,L.14,61.6112486607707
JHI-Hv50k-2016-504257,L.14,61.6112486607707
JHI-Hv50k-2016-503428,L.14,64.4937309028864
JHI-Hv50k-2016-503319,L.14,64.4937309028864
JHI-Hv50k-2016-502003,L.14,65.1694477125844
JHI-Hv50k-2016-502179,L.14,65.8451645222823
JHI-Hv50k-2016-501781,L.14,65.8451645222823
JHI-Hv50k-2016-501571,L.14,65.8451645222823
JHI-Hv50k-2016-501724,L.14,65.8451645222823
JHI-Hv50k-2016-503621,L.14,66.5213917733902
JHI-Hv50k-2016-503249,L.14,66.5213917733902
JHI-Hv50k-2016-503618,L.14,66.5213917733902
JHI-Hv50k-2016-503433,L.14,66.5213917733902
JHI-Hv50k-2016-503425,L.14,66.5213917733902
JHI-Hv50k-2016-501767,L.14,67.8921225059572
JHI-Hv50k-2016-501287,L.14,69.9184170643607
JHI-Hv50k-2016-501215,L.14,69.9184170643607
JHI-Hv50k-2016-501212,L.14,69.9184170643607
JHI-Hv50k-2016-501263,L.14,69.9184170643607
JHI-Hv50k-2016-501144,L.14,71.431771859923
JHI-Hv50k-2016-501040,L.14,73.6483298583062
M_E_130,L.14,81.5928747170977
JHI-Hv50k-2016-500552,L.14,85.6542252346107
JHI-Hv50k-2016-500064,L.14,88.4534851088667
JHI-Hv50k-2016-500031,L.14,88.4534851088667
JHI-Hv50k-2016-500018,L.14,88.4534851088667
JHI-Hv50k-2016-499768,L.14,90.9804571830481
JHI-Hv50k-2016-499461,L.14,90.9804571830481
JHI-Hv50k-2016-499118,L.14,90.9804571830481
JHI-Hv50k-2016-499116,L.14,90.9804571830481
JHI-Hv50k-2016-499468,L.14,92.4326826621722
JHI-Hv50k-2016-517034,L.14,95.535346157776
JHI-Hv50k-2016-498676,L.14,99.7538240894388
JHI-Hv50k-2016-499413,L.14,99.7538240894388
JHI-Hv50k-2016-498851,L.14,99.7538240894388
JHI-Hv50k-2016-498817,L.14,99.7538240894388
JHI-Hv50k-2016-498749,L.14,99.7538240894388
JHI-Hv50k-2016-498725,L.14,99.7538240894388
JHI-Hv50k-2016-498715,L.14,99.7538240894388
JHI-Hv50k-2016-498714,L.14,99.7538240894388
JHI-Hv50k-2016-498710,L.14,99.7538240894388
JHI-Hv50k-2016-498707,L.14,99.7538240894388
JHI-Hv50k-2016-498701,L.14,99.7538240894388
JHI-Hv50k-2016-498689,L.14,99.7538240894388
JHI-Hv50k-2016-498687,L.14,99.7538240894388
JHI-Hv50k-2016-498669,L.14,99.7538240894388
JHI-Hv50k-2016-498668,L.14,99.7538240894388
JHI-Hv50k-2016-498663,L.14,99.7538240894388
JHI-Hv50k-2016-498541,L.14,99.7538240894388
JHI-Hv50k-2016-498891,L.14,99.7538240894388
JHI-Hv50k-2016-498401,L.14,102.720142197616
JHI-Hv50k-2016-498295,L.14,102.720142197616
JHI-Hv50k-2016-498294,L.14,102.720142197616
JHI-Hv50k-2016-498292,L.14,104.450411482967
JHI-Hv50k-2016-498283,L.14,104.450411482967
JHI-Hv50k-2016-497775,L.14,105.842890724423
JHI-Hv50k-2016-497612,L.14,107.866263830567
JHI-Hv50k-2016-497567,L.14,107.866263830567
JHI-Hv50k-2016-487990,L.14,110.706746446127
JHI-Hv50k-2016-496720,L.14,112.360732018039
JHI-Hv50k-2016-496718,L.14,112.360732018039
JHI-Hv50k-2016-496334,L.14,112.360732018039
JHI-Hv50k-2016-496838,L.14,113.470259367118
JHI-Hv50k-2016-496332,L.14,113.470259367118
M_E_129,L.14,115.555525849421
JHI-Hv50k-2016-497396,L.14,119.048326441652
JHI-Hv50k-2016-495170,L.14,122.541127033883
JHI-Hv50k-2016-494939,L.14,124.130741835933
JHI-Hv50k-2016-494945,L.14,125.121619099238
JHI-Hv50k-2016-494920,L.14,125.121619099238
JHI-Hv50k-2016-495631,L.14,125.121619099238
JHI-Hv50k-2016-495926,L.14,126.099605787326
JHI-Hv50k-2016-495677,L.14,126.099605787326
JHI-Hv50k-2016-495566,L.14,126.099605787326
JHI-Hv50k-2016-495461,L.14,126.099605787326
JHI-Hv50k-2016-495457,L.14,126.099605787326
JHI-Hv50k-2016-495431,L.14,126.099605787326
JHI-Hv50k-2016-495494,L.14,126.099605787326
JHI-Hv50k-2016-495619,L.14,126.099605787326
JHI-Hv50k-2016-494676,L.14,127.795855141517
JHI-Hv50k-2016-495463,L.14,127.795855141517
JHI-Hv50k-2016-494520,L.14,130.429695066141
JHI-Hv50k-2016-494128,L.14,133.214442306351
JHI-Hv50k-2016-494038,L.14,136.793092094556
JHI-Hv50k-2016-494035,L.14,136.793092094556
JHI-Hv50k-2016-494034,L.14,136.793092094556
JHI-Hv50k-2016-494046,L.14,136.793092094556
JHI-Hv50k-2016-494044,L.14,136.793092094556
JHI-Hv50k-2016-493718,L.14,138.60719179645
M_E_128,L.14,142.80138355741
JHI-Hv50k-2016-445336,L.14,157.424831834746
JHI-Hv50k-2016-491719,L.14,161.00235663182
JHI-Hv50k-2016-491261,L.14,163.086896855296
JHI-Hv50k-2016-491296,L.14,163.77002934634
M_E_127,L.14,168.962549927262
JHI-Hv50k-2016-475638,L.14,173.332161310111
JHI-Hv50k-2016-216732,L.14,174.007878119809
JHI-Hv50k-2016-478267,L.14,174.007878119809
JHI-Hv50k-2016-483566,L.14,174.007878119809
JHI-Hv50k-2016-480145,L.14,174.007878119809
JHI-Hv50k-2016-479209,L.14,174.007878119809
JHI-Hv50k-2016-478155,L.14,174.007878119809
JHI-Hv50k-2016-478140,L.14,174.007878119809
JHI-Hv50k-2016-478027,L.14,174.007878119809
JHI-Hv50k-2016-477938,L.14,174.007878119809
JHI-Hv50k-2016-477622,L.14,174.007878119809
JHI-Hv50k-2016-477176,L.14,174.007878119809
JHI-Hv50k-2016-487043,L.14,174.007878119809
JHI-Hv50k-2016-483272,L.14,174.007878119809
JHI-Hv50k-2016-486462,L.14,174.007878119809
JHI-Hv50k-2016-483434,L.14,174.007878119809
JHI-Hv50k-2016-483370,L.14,174.007878119809
JHI-Hv50k-2016-483191,L.14,174.007878119809
JHI-Hv50k-2016-483131,L.14,174.007878119809
JHI-Hv50k-2016-483004,L.14,174.007878119809
JHI-Hv50k-2016-482917,L.14,174.007878119809
JHI-Hv50k-2016-482868,L.14,174.007878119809
JHI-Hv50k-2016-482729,L.14,174.007878119809
JHI-Hv50k-2016-482662,L.14,174.007878119809
JHI-Hv50k-2016-482651,L.14,174.007878119809
JHI-Hv50k-2016-482497,L.14,174.007878119809
JHI-Hv50k-2016-482275,L.14,174.007878119809
JHI-Hv50k-2016-482051,L.14,174.007878119809
JHI-Hv50k-2016-481987,L.14,174.007878119809
JHI-Hv50k-2016-481919,L.14,174.007878119809
JHI-Hv50k-2016-481749,L.14,174.007878119809
JHI-Hv50k-2016-481738,L.14,174.007878119809
JHI-Hv50k-2016-481538,L.14,174.007878119809
JHI-Hv50k-2016-481438,L.14,174.007878119809
JHI-Hv50k-2016-481258,L.14,174.007878119809
JHI-Hv50k-2016-480963,L.14,174.007878119809
JHI-Hv50k-2016-480876,L.14,174.007878119809
JHI-Hv50k-2016-480868,L.14,174.007878119809
JHI-Hv50k-2016-480850,L.14,174.007878119809
JHI-Hv50k-2016-480848,L.14,174.007878119809
JHI-Hv50k-2016-480841,L.14,174.007878119809
JHI-Hv50k-2016-480814,L.14,174.007878119809
JHI-Hv50k-2016-480771,L.14,174.007878119809
JHI-Hv50k-2016-480684,L.14,174.007878119809
JHI-Hv50k-2016-480557,L.14,174.007878119809
JHI-Hv50k-2016-480546,L.14,174.007878119809
JHI-Hv50k-2016-480176,L.14,174.007878119809
JHI-Hv50k-2016-480103,L.14,174.007878119809
JHI-Hv50k-2016-480045,L.14,174.007878119809
JHI-Hv50k-2016-479943,L.14,174.007878119809
JHI-Hv50k-2016-479764,L.14,174.007878119809
JHI-Hv50k-2016-479763,L.14,174.007878119809
JHI-Hv50k-2016-479756,L.14,174.007878119809
JHI-Hv50k-2016-479753,L.14,174.007878119809
JHI-Hv50k-2016-479518,L.14,174.007878119809
JHI-Hv50k-2016-479447,L.14,174.007878119809
JHI-Hv50k-2016-479383,L.14,174.007878119809
JHI-Hv50k-2016-479239,L.14,174.007878119809
JHI-Hv50k-2016-479151,L.14,174.007878119809
JHI-Hv50k-2016-479116,L.14,174.007878119809
JHI-Hv50k-2016-479018,L.14,174.007878119809
JHI-Hv50k-2016-478917,L.14,174.007878119809
JHI-Hv50k-2016-478809,L.14,174.007878119809
JHI-Hv50k-2016-478738,L.14,174.007878119809
JHI-Hv50k-2016-478689,L.14,174.007878119809
JHI-Hv50k-2016-478665,L.14,174.007878119809
JHI-Hv50k-2016-478345,L.14,174.007878119809
JHI-Hv50k-2016-478318,L.14,174.007878119809
JHI-Hv50k-2016-478260,L.14,174.007878119809
JHI-Hv50k-2016-478101,L.14,174.007878119809
JHI-Hv50k-2016-477881,L.14,174.007878119809
JHI-Hv50k-2016-477827,L.14,174.007878119809
JHI-Hv50k-2016-477532,L.14,174.007878119809
JHI-Hv50k-2016-477211,L.14,174.007878119809
JHI-Hv50k-2016-477141,L.14,174.007878119809
JHI-Hv50k-2016-475721,L.14,174.007878119809
JHI-Hv50k-2016-475700,L.14,174.007878119809
JHI-Hv50k-2016-482706,L.14,174.683594929507
JHI-Hv50k-2016-479451,L.14,174.683594929507
JHI-Hv50k-2016-487046,L.14,176.053800841882
JHI-Hv50k-2016-487045,L.14,176.053800841882
JHI-Hv50k-2016-453798,L.14,176.053800841882
JHI-Hv50k-2016-486996,L.14,176.729517651579
JHI-Hv50k-2016-487232,L.14,177.405234461277
JHI-Hv50k-2016-487074,L.14,179.477455210413
JHI-Hv50k-2016-487584,L.14,181.576709984466
JHI-Hv50k-2016-487430,L.14,181.576709984466
JHI-Hv50k-2016-487408,L.14,181.576709984466
JHI-Hv50k-2016-488898,L.14,182.254311454195
JHI-Hv50k-2016-488887,L.14,182.254311454195
JHI-Hv50k-2016-488873,L.14,182.254311454195
JHI-Hv50k-2016-488809,L.14,182.254311454195
JHI-Hv50k-2016-488697,L.14,182.254311454195
JHI-Hv50k-2016-488583,L.14,182.254311454195
JHI-Hv50k-2016-488571,L.14,182.254311454195
JHI-Hv50k-2016-488517,L.14,182.254311454195
JHI-Hv50k-2016-483031,L.14,182.254311454195
JHI-Hv50k-2016-489799,L.14,182.930028263893
JHI-Hv50k-2016-489795,L.14,182.930028263893
JHI-Hv50k-2016-489668,L.14,182.930028263893
JHI-Hv50k-2016-489642,L.14,182.930028263893
JHI-Hv50k-2016-489616,L.14,182.930028263893
JHI-Hv50k-2016-489798,L.14,184.300623258734
JHI-Hv50k-2016-488746,L.14,185.654055329144
M_E_144,L.14,190.005097619621
JHI-Hv50k-2016-480947,L.14,193.593976927906
JHI-Hv50k-2016-483433,L.14,194.958488439604
JHI-Hv50k-2016-480015,L.14,194.958488439604
JHI-Hv50k-2016-478366,L.14,194.958488439604
JHI-Hv50k-2016-475459,L.14,197.017540392968
JHI-Hv50k-2016-475326,L.14,199.098336067409
JHI-Hv50k-2016-475313,L.14,199.098336067409
JHI-Hv50k-2016-475035,L.14,199.098336067409
JHI-Hv50k-2016-474991,L.14,199.098336067409
JHI-Hv50k-2016-474953,L.14,199.098336067409
JHI-Hv50k-2016-474577,L.14,200.472386579781
JHI-Hv50k-2016-474421,L.14,200.472386579781
JHI-Hv50k-2016-473439,L.14,200.472386579781
JHI-Hv50k-2016-473172,L.14,201.588240156832
JHI-Hv50k-2016-472789,L.14,202.703979322912
JHI-Hv50k-2016-472770,L.14,203.38255929001
M_E_126,L.14,206.963200034842
JHI-Hv50k-2016-472384,L.14,209.783087388476
JHI-Hv50k-2016-472207,L.14,209.783087388476
JHI-Hv50k-2016-471901,L.14,209.783087388476
JHI-Hv50k-2016-471439,L.14,209.783087388476
JHI-Hv50k-2016-117509,L.14,210.461410472561
JHI-Hv50k-2016-470283,L.14,211.140215876097
JHI-Hv50k-2016-470691,L.14,211.816418648659
JHI-Hv50k-2016-470398,L.14,211.816418648659
JHI-Hv50k-2016-469092,L.14,212.50294313737
JHI-Hv50k-2016-469069,L.14,213.189467626081
JHI-Hv50k-2016-468975,L.14,213.189467626081
JHI-Hv50k-2016-468906,L.14,213.189467626081
JHI-Hv50k-2016-467042,L.14,215.207824013775
JHI-Hv50k-2016-468551,L.14,215.988758392445
JHI-Hv50k-2016-467141,L.14,215.988758392445
JHI-Hv50k-2016-468564,L.14,215.988758392445
JHI-Hv50k-2016-467279,L.14,216.688077996903
M_E_125,L.14,218.763798320848
M_E_123,L.14,222.128802346208
M_E_124,L.14,223.549926352225
JHI-Hv50k-2016-466668,L.14,225.685388491741
JHI-Hv50k-2016-465406,L.14,225.685388491741
JHI-Hv50k-2016-465367,L.14,225.685388491741
JHI-Hv50k-2016-464984,L.14,225.685388491741
JHI-Hv50k-2016-464982,L.14,225.685388491741
JHI-Hv50k-2016-465438,L.14,225.685388491741
JHI-Hv50k-2016-465498,L.14,226.375803351709
JHI-Hv50k-2016-465418,L.14,226.375803351709
JHI-Hv50k-2016-465421,L.14,228.500171739818
JHI-Hv50k-2016-464958,L.14,231.352687488336
JHI-Hv50k-2016-464826,L.14,232.114060208469
JHI-Hv50k-2016-464944,L.14,232.114060208469
JHI-Hv50k-2016-464578,L.14,233.488275988502
JHI-Hv50k-2016-464377,L.14,233.488275988502
JHI-Hv50k-2016-464376,L.14,234.865521019177
JHI-Hv50k-2016-464216,L.14,236.953177803185
M_E_122,L.14,239.789603374254
JHI-Hv50k-2016-463638,L.14,242.755510353134
JHI-Hv50k-2016-463595,L.14,242.755510353134
JHI-Hv50k-2016-463548,L.14,242.755510353134
JHI-Hv50k-2016-463545,L.14,242.755510353134
JHI-Hv50k-2016-463530,L.14,242.755510353134
JHI-Hv50k-2016-463337,L.14,242.755510353134
JHI-Hv50k-2016-463320,L.14,242.755510353134
JHI-Hv50k-2016-463303,L.14,242.755510353134
JHI-Hv50k-2016-463278,L.14,242.755510353134
JHI-Hv50k-2016-463260,L.14,242.755510353134
JHI-Hv50k-2016-463259,L.14,242.755510353134
JHI-Hv50k-2016-462952,L.14,242.755510353134
JHI-Hv50k-2016-462950,L.14,242.755510353134
JHI-Hv50k-2016-463570,L.14,242.755510353134
JHI-Hv50k-2016-463439,L.14,243.638240187683
JHI-Hv50k-2016-463273,L.14,246.573945906821
JHI-Hv50k-2016-463534,L.14,246.573945906821
JHI-Hv50k-2016-463470,L.14,246.573945906821
JHI-Hv50k-2016-462842,L.14,246.573945906821
JHI-Hv50k-2016-462290,L.14,248.84942381529
JHI-Hv50k-2016-461845,L.14,248.84942381529
JHI-Hv50k-2016-163303,L.14,252.268170631994
JHI-Hv50k-2016-305129,L.14,252.268170631994
JHI-Hv50k-2016-461261,L.14,252.268170631994
JHI-Hv50k-2016-461019,L.14,252.943887441692
JHI-Hv50k-2016-461245,L.14,253.61960425139
JHI-Hv50k-2016-461244,L.14,253.61960425139
JHI-Hv50k-2016-461174,L.14,253.61960425139
JHI-Hv50k-2016-461181,L.14,254.396389252648
M_E_120,L.14,257.805032850647
M_E_121,L.14,259.545135967224
JHI-Hv50k-2016-312273,L.15,0
JHI-Hv50k-2016-313788,L.15,8.64514316387146
JHI-Hv50k-2016-313869,L.15,9.95897219331206
JHI-Hv50k-2016-314398,L.15,13.2526513559652
JHI-Hv50k-2016-314066,L.15,15.263007170504
JHI-Hv50k-2016-314045,L.15,17.1429537507521
JHI-Hv50k-2016-314664,L.15,19.5760920519136
JHI-Hv50k-2016-314653,L.15,19.5760920519136
JHI-Hv50k-2016-315311,L.15,21.740431906524
JHI-Hv50k-2016-315261,L.15,21.740431906524
JHI-Hv50k-2016-316792,L.15,30.5242771326905
JHI-Hv50k-2016-316787,L.15,30.5242771326905
JHI-Hv50k-2016-316785,L.15,30.5242771326905
JHI-Hv50k-2016-316782,L.15,30.5242771326905
JHI-Hv50k-2016-317176,L.15,38.1824206654208
JHI-Hv50k-2016-317201,L.15,38.1824206654208
JHI-Hv50k-2016-317440,L.15,40.38155834761
JHI-Hv50k-2016-317495,L.15,41.0869271691855
JHI-Hv50k-2016-317355,L.15,41.7627649890567
JHI-Hv50k-2016-317717,L.15,43.9423289621534
M_E_65,L.15,46.679055378838
M_E_64,L.15,48.7754407720521
JHI-Hv50k-2016-319917,L.15,52.7948358519877
JHI-Hv50k-2016-319914,L.15,52.7948358519877
JHI-Hv50k-2016-319760,L.15,54.1965480099515
JHI-Hv50k-2016-319731,L.15,54.1965480099515
JHI-Hv50k-2016-319361,L.15,54.1965480099515
JHI-Hv50k-2016-319359,L.15,54.1965480099515
M_E_67,L.15,56.6569253162095
M_E_66,L.15,56.6569253162095
M_E_68,L.15,59.7555672870542
M_E_69,L.15,61.6983954049965
M_E_70,L.15,63.2942207695011
M_E_72,L.15,65.4376554388895
M_E_71,L.15,65.4376554388895
JHI-Hv50k-2016-321134,L.15,68.7243525907213
JHI-Hv50k-2016-322287,L.15,71.5459913564725
JHI-Hv50k-2016-322677,L.15,73.6319730945159
JHI-Hv50k-2016-194354,L.15,74.3076899042139
JHI-Hv50k-2016-325373,L.15,82.0615631118099
JHI-Hv50k-2016-327859,L.15,90.751182293724
JHI-Hv50k-2016-327706,L.15,90.751182293724
M_E_73,L.15,96.8504366811027
JHI-Hv50k-2016-329268,L.15,100.797572019638
JHI-Hv50k-2016-331662,L.15,103.619536435407
JHI-Hv50k-2016-331300,L.15,103.619536435407
JHI-Hv50k-2016-331809,L.15,104.295253245105
JHI-Hv50k-2016-332058,L.15,104.970970054803
M_E_74,L.15,108.571065656591
M_E_75,L.15,109.980809583536
M_E_80,L.15,113.594411327535
M_E_78,L.15,116.379970722055
M_E_79,L.15,117.634056330865
M_E_77,L.15,117.634056330865
M_E_76,L.15,119.771765937951
JHI-Hv50k-2016-332956,L.15,122.837418614866
JHI-Hv50k-2016-332891,L.15,122.837418614866
JHI-Hv50k-2016-332530,L.15,122.837418614866
JHI-Hv50k-2016-333761,L.15,122.837418614866
JHI-Hv50k-2016-333643,L.15,122.837418614866
JHI-Hv50k-2016-333626,L.15,122.837418614866
JHI-Hv50k-2016-333582,L.15,122.837418614866
JHI-Hv50k-2016-333580,L.15,122.837418614866
JHI-Hv50k-2016-332986,L.15,122.837418614866
JHI-Hv50k-2016-336517,L.15,123.6150721195
JHI-Hv50k-2016-336398,L.15,123.6150721195
JHI-Hv50k-2016-335949,L.15,123.6150721195
JHI-Hv50k-2016-335543,L.15,123.6150721195
JHI-Hv50k-2016-335374,L.15,123.6150721195
JHI-Hv50k-2016-335947,L.15,123.6150721195
JHI-Hv50k-2016-335887,L.15,123.6150721195
JHI-Hv50k-2016-335885,L.15,123.6150721195
JHI-Hv50k-2016-335880,L.15,123.6150721195
JHI-Hv50k-2016-335869,L.15,123.6150721195
JHI-Hv50k-2016-335934,L.15,123.6150721195
JHI-Hv50k-2016-335931,L.15,123.6150721195
JHI-Hv50k-2016-335882,L.15,123.6150721195
JHI-Hv50k-2016-335824,L.15,123.6150721195
JHI-Hv50k-2016-334221,L.15,123.6150721195
JHI-Hv50k-2016-334219,L.15,123.6150721195
JHI-Hv50k-2016-334056,L.15,123.6150721195
JHI-Hv50k-2016-335942,L.15,123.6150721195
JHI-Hv50k-2016-335886,L.15,123.6150721195
JHI-Hv50k-2016-336681,L.15,126.12477641138
JHI-Hv50k-2016-336665,L.15,126.12477641138
JHI-Hv50k-2016-336833,L.15,128.547213050691
JHI-Hv50k-2016-336801,L.15,128.547213050691
JHI-Hv50k-2016-336771,L.15,128.547213050691
JHI-Hv50k-2016-336770,L.15,128.547213050691
JHI-Hv50k-2016-336748,L.15,128.547213050691
M_E_81,L.15,132.215648651699
M_E_83,L.15,139.195880173159
M_E_84,L.15,141.956632034668
M_E_82,L.15,145.886716809465
JHI-Hv50k-2016-337849,L.15,150.563537781941
JHI-Hv50k-2016-337832,L.15,150.563537781941
JHI-Hv50k-2016-337389,L.15,152.786707577444
JHI-Hv50k-2016-337660,L.15,154.099408831962
JHI-Hv50k-2016-337616,L.15,154.099408831962
JHI-Hv50k-2016-338081,L.15,155.611916056236
JHI-Hv50k-2016-338080,L.15,155.611916056236
JHI-Hv50k-2016-337992,L.15,155.611916056236
JHI-Hv50k-2016-338704,L.15,157.663051803972
JHI-Hv50k-2016-338621,L.15,157.663051803972
JHI-Hv50k-2016-338603,L.15,157.663051803972
JHI-Hv50k-2016-338495,L.15,157.663051803972
JHI-Hv50k-2016-338851,L.15,159.033257716347
JHI-Hv50k-2016-338418,L.15,159.033257716347
JHI-Hv50k-2016-340037,L.15,159.971657028495
JHI-Hv50k-2016-339056,L.15,161.526386050582
JHI-Hv50k-2016-338916,L.15,161.526386050582
JHI-Hv50k-2016-340365,L.15,163.508168890163
JHI-Hv50k-2016-340437,L.15,163.508168890163
JHI-Hv50k-2016-340433,L.15,163.508168890163
JHI-Hv50k-2016-341994,L.15,164.326056469004
JHI-Hv50k-2016-341946,L.15,164.326056469004
JHI-Hv50k-2016-341937,L.15,164.326056469004
JHI-Hv50k-2016-341936,L.15,164.326056469004
JHI-Hv50k-2016-341934,L.15,164.326056469004
JHI-Hv50k-2016-341929,L.15,164.326056469004
JHI-Hv50k-2016-342820,L.15,164.326056469004
JHI-Hv50k-2016-342445,L.15,164.326056469004
JHI-Hv50k-2016-341523,L.15,165.855681353774
JHI-Hv50k-2016-341002,L.15,165.855681353774
JHI-Hv50k-2016-343714,L.15,167.812310051054
JHI-Hv50k-2016-343697,L.15,167.812310051054
JHI-Hv50k-2016-343805,L.15,169.05247023693
JHI-Hv50k-2016-343804,L.15,169.05247023693
JHI-Hv50k-2016-343718,L.15,169.05247023693
JHI-Hv50k-2016-343698,L.15,169.05247023693
JHI-Hv50k-2016-343645,L.15,169.05247023693
JHI-Hv50k-2016-343074,L.15,169.05247023693
JHI-Hv50k-2016-342239,L.15,169.05247023693
JHI-Hv50k-2016-342199,L.15,169.05247023693
JHI-Hv50k-2016-342192,L.15,169.05247023693
JHI-Hv50k-2016-342191,L.15,169.05247023693
JHI-Hv50k-2016-342189,L.15,169.05247023693
JHI-Hv50k-2016-342184,L.15,169.05247023693
JHI-Hv50k-2016-342174,L.15,169.05247023693
JHI-Hv50k-2016-343992,L.15,170.629958848019
